user_id,exercise_id,rating
user_0479,24,2.5
user_0479,31,5.0
user_0479,34,3.2
user_0479,48,2.9
user_0479,36,4.8
user_0480,37,3.2
user_0480,21,2.1
user_0480,14,3.0
user_0480,3,4.8
user_0480,42,2.2
user_0480,7,2.1
user_0480,25,2.2
user_0480,33,3.2
user_0480,38,3.3
user_0480,0,4.1
user_0480,8,4.9
user_0480,50,2.9
user_0480,43,2.1
user_0480,29,1.6
user_0480,36,3.0
user_0481,41,4.2
user_0481,32,5.0
user_0481,43,4.4
user_0481,14,4.3
user_0481,3,3.0
user_0481,38,4.0
user_0481,28,4.5
user_0481,25,3.4
user_0481,10,2.3
user_0481,26,3.0
user_0481,11,2.5
user_0481,7,3.8
user_0481,8,4.4
user_0481,47,3.8
user_0481,5,4.5
user_0482,37,3.9
user_0482,7,3.3
user_0482,31,4.9
user_0482,2,3.2
user_0482,19,2.2
user_0482,21,4.6
user_0482,44,3.6
user_0482,9,5.0
user_0482,33,3.5
user_0482,10,4.1
user_0482,49,4.3
user_0482,27,4.2
user_0482,36,4.2
user_0482,14,3.3
user_0482,47,4.0
user_0483,18,3.0
user_0483,40,3.9
user_0483,34,1.6
user_0483,49,3.0
user_0483,26,1.0
user_0483,19,2.9
user_0483,24,2.5
user_0483,36,3.5
user_0483,30,4.2
user_0483,42,5.0
user_0483,32,4.0
user_0483,3,1.7
user_0483,51,3.6
user_0483,17,2.7
user_0483,14,5.0
user_0484,17,4.8
user_0484,6,4.4
user_0484,34,3.3
user_0484,39,4.1
user_0484,48,2.8
user_0484,0,3.8
user_0484,3,3.4
user_0484,46,4.0
user_0484,50,4.7
user_0484,21,1.8
user_0484,20,3.7
user_0484,18,5.0
user_0484,1,2.3
user_0484,28,3.5
user_0484,43,4.0
user_0485,41,4.4
user_0485,31,3.2
user_0485,18,3.0
user_0485,0,3.4
user_0485,6,3.5
user_0485,4,2.8
user_0485,39,4.1
user_0485,49,3.3
user_0485,44,4.7
user_0485,37,4.2
user_0485,20,3.5
user_0485,51,3.9
user_0485,28,3.5
user_0485,33,5.0
user_0485,32,3.1
user_0486,11,4.0
user_0486,2,4.7
user_0486,35,4.1
user_0486,42,4.0
user_0486,16,1.4
user_0486,25,4.3
user_0486,1,2.3
user_0486,3,5.0
user_0486,27,2.6
user_0486,43,2.8
user_0486,19,3.2
user_0486,50,3.6
user_0486,38,3.9
user_0486,9,4.0
user_0486,14,4.5
user_0487,39,2.5
user_0487,13,4.2
user_0487,22,2.6
user_0487,9,4.6
user_0487,16,4.1
user_0487,37,2.3
user_0487,23,3.3
user_0487,10,3.9
user_0487,21,4.6
user_0487,43,2.1
user_0487,32,3.7
user_0487,17,3.6
user_0487,2,3.9
user_0487,6,2.3
user_0487,24,3.8
user_0488,33,3.1
user_0488,39,4.2
user_0488,3,3.5
user_0488,12,4.3
user_0488,19,3.8
user_0488,47,4.1
user_0488,27,3.8
user_0488,0,3.0
user_0488,36,3.1
user_0488,16,4.2
user_0488,1,4.8
user_0488,9,4.1
user_0488,7,5.0
user_0488,32,4.0
user_0488,41,3.1
user_0489,50,3.6
user_0489,15,3.6
user_0489,42,3.0
user_0489,4,1.8
user_0489,47,2.9
user_0489,2,3.0
user_0489,41,2.8
user_0489,9,3.6
user_0489,37,1.6
user_0489,46,2.9
user_0489,40,3.7
user_0489,17,4.0
user_0489,39,2.4
user_0489,5,3.4
user_0489,45,4.4
user_0490,36,2.6
user_0490,45,3.4
user_0490,1,2.3
user_0490,28,4.2
user_0490,40,4.6
user_0490,46,3.3
user_0490,6,4.0
user_0490,18,3.9
user_0490,4,2.8
user_0490,43,3.1
user_0490,44,4.0
user_0490,26,2.1
user_0490,0,3.7
user_0490,5,4.3
user_0490,34,3.9
user_0491,19,3.3
user_0491,28,3.5
user_0491,12,1.0
user_0491,44,4.8
user_0491,49,4.1
user_0491,17,2.2
user_0491,42,5.0
user_0491,20,2.7
user_0491,0,1.4
user_0491,36,2.5
user_0491,24,3.3
user_0491,41,5.0
user_0491,25,2.8
user_0491,29,1.3
user_0491,22,2.8
user_0492,9,2.6
user_0492,16,3.7
user_0492,23,4.5
user_0492,43,3.5
user_0492,38,4.2
user_0492,12,4.0
user_0492,36,3.3
user_0492,24,3.9
user_0492,31,4.1
user_0492,33,4.7
user_0492,29,3.1
user_0492,32,4.2
user_0492,46,4.6
user_0492,44,4.4
user_0492,5,4.8
user_0493,35,4.9
user_0493,49,3.7
user_0493,19,3.6
user_0493,41,3.9
user_0493,32,4.5
user_0493,29,1.4
user_0493,2,5.0
user_0493,3,4.7
user_0493,4,2.6
user_0493,14,3.9
user_0493,38,4.3
user_0493,15,4.4
user_0493,34,3.0
user_0493,7,1.3
user_0493,0,3.7
user_0494,36,4.5
user_0494,48,2.6
user_0494,19,2.8
user_0494,15,3.0
user_0494,8,4.0
user_0494,27,5.0
user_0494,18,2.5
user_0494,30,2.5
user_0494,32,3.2
user_0494,4,4.0
user_0494,34,2.9
user_0494,46,3.4
user_0494,1,4.4
user_0494,29,4.0
user_0494,37,2.1
user_0495,23,3.3
user_0495,8,3.6
user_0495,3,4.6
user_0495,21,3.2
user_0495,9,5.0
user_0495,46,2.0
user_0495,39,2.1
user_0495,32,3.5
user_0495,2,3.8
user_0495,34,1.9
user_0495,44,3.6
user_0495,25,4.9
user_0495,15,3.3
user_0495,50,3.2
user_0495,42,3.6
user_0496,24,2.6
user_0496,19,3.3
user_0496,5,2.2
user_0496,11,4.2
user_0496,10,3.3
user_0496,48,2.5
user_0496,50,3.1
user_0496,0,3.1
user_0496,8,3.4
user_0496,45,3.5
user_0496,1,3.9
user_0496,28,4.1
user_0496,38,3.6
user_0496,15,3.0
user_0496,6,2.8
user_0497,42,2.8
user_0497,39,2.9
user_0497,13,4.7
user_0497,44,2.2
user_0497,31,4.3
user_0497,5,2.6
user_0497,48,2.5
user_0497,9,4.9
user_0497,22,2.9
user_0497,30,3.5
user_0497,32,2.3
user_0497,11,4.6
user_0497,16,4.6
user_0497,7,2.6
user_0497,4,2.9
user_0498,36,2.3
user_0498,9,3.0
user_0498,46,3.9
user_0498,21,1.4
user_0498,30,5.0
user_0498,2,3.8
user_0498,37,3.3
user_0498,41,3.3
user_0498,51,3.0
user_0498,23,4.1
user_0498,27,2.9
user_0498,45,1.8
user_0498,15,3.7
user_0498,10,2.3
user_0498,6,3.1
user_0499,13,2.9
user_0499,42,2.1
user_0499,35,2.6
user_0499,6,2.3
user_0499,22,1.6
user_0499,26,3.0
user_0499,36,2.5
user_0499,33,3.0
user_0499,44,3.3
user_0499,9,3.2
user_0499,25,2.5
user_0499,27,2.7
user_0499,0,3.7
user_0499,2,2.8
user_0499,45,2.9
user_0500,21,3.9
user_0500,3,3.4
user_0500,5,3.3
user_0500,11,4.1
user_0500,15,3.8
user_0500,51,3.1
user_0500,35,2.8
user_0500,47,3.3
user_0500,12,4.3
user_0500,7,4.5
user_0500,45,3.6
user_0500,34,4.9
user_0500,23,3.0
user_0500,41,2.5
user_0500,13,4.7
user_0501,45,4.8
user_0501,31,5.0
user_0501,19,2.8
user_0501,5,3.2
user_0501,37,3.3
user_0501,15,3.7
user_0501,29,4.7
user_0501,27,5.0
user_0501,35,4.0
user_0501,26,4.7
user_0501,3,3.9
user_0501,32,2.9
user_0501,9,5.0
user_0501,18,3.3
user_0501,23,3.6
user_0502,9,3.9
user_0502,10,3.5
user_0502,39,4.4
user_0502,26,4.7
user_0502,11,4.0
user_0502,1,4.2
user_0502,25,4.0
user_0502,37,4.0
user_0502,19,3.5
user_0502,13,3.3
user_0502,21,3.7
user_0502,49,4.0
user_0502,22,4.3
user_0502,14,3.6
user_0502,30,4.9
user_0503,24,3.6
user_0503,17,4.7
user_0503,41,4.2
user_0503,40,3.4
user_0503,36,3.4
user_0503,19,3.9
user_0503,33,3.1
user_0503,16,4.1
user_0503,45,3.1
user_0503,51,4.0
user_0503,15,3.7
user_0503,22,4.3
user_0503,14,4.5
user_0503,10,2.4
user_0503,47,2.9
user_0504,25,3.1
user_0504,32,4.2
user_0504,6,3.1
user_0504,42,4.2
user_0504,2,2.0
user_0504,37,3.0
user_0504,28,4.1
user_0504,14,5.0
user_0504,43,3.0
user_0504,27,2.3
user_0504,24,2.0
user_0504,9,2.7
user_0504,35,1.3
user_0504,44,4.8
user_0504,34,1.6
user_0505,38,2.8
user_0505,15,4.6
user_0505,20,2.7
user_0505,49,3.1
user_0505,44,4.8
user_0505,11,1.7
user_0505,32,2.9
user_0505,29,1.0
user_0505,27,2.3
user_0505,28,4.2
user_0505,36,2.8
user_0505,45,4.0
user_0505,39,2.1
user_0505,1,2.3
user_0505,23,3.4
user_0506,13,3.9
user_0506,18,1.9
user_0506,10,3.8
user_0506,31,3.9
user_0506,33,3.4
user_0506,3,4.4
user_0506,34,1.5
user_0506,1,2.1
user_0506,27,3.1
user_0506,21,3.9
user_0506,47,2.8
user_0506,16,5.0
user_0506,37,3.5
user_0506,35,2.8
user_0506,51,3.3
user_0507,51,2.3
user_0507,44,3.1
user_0507,32,2.0
user_0507,49,4.5
user_0507,28,2.5
user_0507,13,3.7
user_0507,47,2.1
user_0507,43,2.9
user_0507,3,5.0
user_0507,17,3.2
user_0507,15,2.8
user_0507,16,2.8
user_0507,24,3.8
user_0507,26,1.6
user_0507,21,2.5
user_0508,36,3.7
user_0508,21,3.2
user_0508,12,3.8
user_0508,45,4.1
user_0508,27,4.4
user_0508,16,3.6
user_0508,33,3.0
user_0508,30,3.1
user_0508,19,2.1
user_0508,3,3.1
user_0508,10,4.4
user_0508,41,2.6
user_0508,24,3.9
user_0508,4,4.1
user_0508,1,3.6
user_0509,46,2.3
user_0509,14,3.0
user_0509,34,1.5
user_0509,3,3.5
user_0509,19,2.5
user_0509,24,2.5
user_0509,17,3.2
user_0509,6,3.0
user_0509,28,2.5
user_0509,7,1.9
user_0509,47,3.4
user_0509,45,4.8
user_0509,29,3.7
user_0509,31,4.7
user_0509,44,2.5
user_0510,49,3.0
user_0510,33,3.5
user_0510,11,1.3
user_0510,36,3.2
user_0510,3,1.8
user_0510,12,1.1
user_0510,23,1.9
user_0510,19,2.5
user_0510,37,1.5
user_0510,45,3.6
user_0510,38,2.3
user_0510,26,2.3
user_0510,41,4.2
user_0510,15,3.7
user_0510,8,1.0
user_0511,25,4.4
user_0511,15,1.8
user_0511,10,3.7
user_0511,2,3.0
user_0511,3,4.2
user_0511,29,3.8
user_0511,9,4.5
user_0511,43,2.7
user_0511,30,3.7
user_0511,44,3.1
user_0511,22,2.9
user_0511,27,4.2
user_0511,51,2.8
user_0511,41,3.2
user_0511,32,3.1
user_0512,36,4.0
user_0512,50,2.6
user_0512,2,3.9
user_0512,5,3.0
user_0512,20,3.0
user_0512,6,1.9
user_0512,37,2.5
user_0512,25,3.3
user_0512,39,2.0
user_0512,28,1.7
user_0512,10,1.7
user_0512,44,2.8
user_0512,45,4.4
user_0512,0,4.9
user_0512,31,1.2
user_0513,24,3.9
user_0513,0,3.3
user_0513,48,4.1
user_0513,4,4.2
user_0513,11,4.0
user_0513,37,4.0
user_0513,15,3.9
user_0513,40,4.1
user_0513,22,3.8
user_0513,41,4.9
user_0513,29,2.5
user_0513,20,4.1
user_0513,17,3.7
user_0513,43,3.6
user_0513,33,3.7
user_0514,20,3.7
user_0514,50,4.1
user_0514,36,3.6
user_0514,18,3.3
user_0514,12,4.1
user_0514,35,4.1
user_0514,15,3.8
user_0514,48,3.9
user_0514,5,4.2
user_0514,1,5.0
user_0514,11,3.8
user_0514,31,4.1
user_0514,42,4.2
user_0514,8,4.1
user_0514,30,3.6
user_0515,47,3.8
user_0515,7,3.9
user_0515,14,3.5
user_0515,13,4.0
user_0515,40,3.5
user_0515,27,3.0
user_0515,46,3.7
user_0515,35,3.7
user_0515,28,3.2
user_0515,50,3.4
user_0515,44,4.3
user_0515,9,2.8
user_0515,24,3.4
user_0515,41,4.1
user_0515,6,3.9
user_0516,15,4.6
user_0516,13,3.8
user_0516,41,3.4
user_0516,43,3.1
user_0516,36,3.0
user_0516,42,4.1
user_0516,20,1.6
user_0516,4,1.3
user_0516,34,1.0
user_0516,14,3.5
user_0516,19,1.8
user_0516,38,1.4
user_0516,31,1.8
user_0516,44,3.5
user_0516,46,2.7
user_0517,28,1.7
user_0517,13,2.7
user_0517,49,3.2
user_0517,40,3.4
user_0517,17,3.3
user_0517,30,1.8
user_0517,35,2.6
user_0517,15,2.1
user_0517,10,2.0
user_0517,12,1.5
user_0517,3,3.7
user_0517,23,1.6
user_0517,19,1.4
user_0517,0,3.3
user_0517,45,2.8
user_0518,51,3.4
user_0518,15,4.0
user_0518,36,3.3
user_0518,8,3.9
user_0518,37,4.6
user_0518,21,2.9
user_0518,31,4.0
user_0518,11,3.1
user_0518,43,3.7
user_0518,48,4.9
user_0518,2,5.0
user_0518,14,4.6
user_0518,28,3.9
user_0518,27,3.6
user_0518,9,4.0
user_0519,8,3.1
user_0519,51,3.1
user_0519,5,2.1
user_0519,27,4.9
user_0519,25,4.3
user_0519,3,5.0
user_0519,50,1.4
user_0519,24,3.2
user_0519,10,5.0
user_0519,9,3.7
user_0519,23,2.0
user_0519,21,4.5
user_0519,26,5.0
user_0519,44,2.4
user_0519,2,2.3
user_0520,18,3.8
user_0520,6,4.5
user_0520,27,2.8
user_0520,1,3.7
user_0520,23,3.1
user_0520,50,3.6
user_0520,16,4.3
user_0520,41,4.3
user_0520,20,3.4
user_0520,13,2.8
user_0520,25,2.2
user_0520,3,3.7
user_0520,8,3.5
user_0520,10,1.0
user_0520,29,1.5
user_0521,13,3.5
user_0521,32,1.5
user_0521,30,2.0
user_0521,31,1.8
user_0521,37,2.2
user_0521,45,4.3
user_0521,16,1.0
user_0521,20,2.2
user_0521,19,2.5
user_0521,1,1.0
user_0521,33,2.4
user_0521,49,4.0
user_0521,42,3.1
user_0521,15,3.7
user_0521,40,3.4
user_0522,45,3.3
user_0522,39,3.8
user_0522,30,3.2
user_0522,50,4.2
user_0522,49,3.2
user_0522,47,2.7
user_0522,8,4.6
user_0522,20,3.0
user_0522,42,4.1
user_0522,38,3.1
user_0522,41,3.3
user_0522,1,2.2
user_0522,22,2.7
user_0522,43,2.9
user_0522,21,1.2
user_0523,36,2.0
user_0523,32,4.1
user_0523,8,4.8
user_0523,21,1.0
user_0523,37,4.2
user_0523,15,3.9
user_0523,27,2.6
user_0523,12,2.7
user_0523,3,3.7
user_0523,19,3.4
user_0523,40,3.5
user_0523,10,1.3
user_0523,41,4.1
user_0523,50,5.0
user_0523,47,3.5
user_0524,20,3.0
user_0524,0,3.4
user_0524,46,3.1
user_0524,13,4.7
user_0524,2,2.6
user_0524,21,2.7
user_0524,42,3.1
user_0524,12,4.4
user_0524,27,3.9
user_0524,28,2.6
user_0524,39,2.0
user_0524,41,3.1
user_0524,36,4.2
user_0524,1,3.0
user_0524,50,3.0
user_0525,28,5.0
user_0525,21,1.0
user_0525,46,3.6
user_0525,13,1.9
user_0525,17,4.3
user_0525,49,3.3
user_0525,2,4.0
user_0525,41,3.4
user_0525,38,3.5
user_0525,47,4.2
user_0525,4,2.4
user_0525,50,4.5
user_0525,1,3.0
user_0525,3,4.4
user_0525,5,5.0
user_0526,15,4.6
user_0526,37,3.2
user_0526,9,3.5
user_0526,49,3.5
user_0526,36,2.6
user_0526,7,2.7
user_0526,12,1.9
user_0526,46,3.3
user_0526,43,3.1
user_0526,13,3.3
user_0526,33,4.8
user_0526,47,2.8
user_0526,19,2.8
user_0526,4,1.3
user_0526,30,3.2
user_0527,49,3.6
user_0527,24,3.7
user_0527,18,4.0
user_0527,11,3.2
user_0527,14,3.4
user_0527,50,4.5
user_0527,16,3.2
user_0527,17,3.7
user_0527,12,2.3
user_0527,9,2.6
user_0527,21,2.9
user_0527,36,3.1
user_0527,13,2.8
user_0527,43,2.6
user_0527,15,4.2
user_0528,3,2.1
user_0528,29,2.7
user_0528,13,4.3
user_0528,21,2.5
user_0528,24,1.6
user_0528,42,3.4
user_0528,49,3.8
user_0528,33,3.3
user_0528,27,2.2
user_0528,12,2.3
user_0528,44,3.0
user_0528,28,2.5
user_0528,48,1.7
user_0528,25,3.5
user_0528,40,3.5
user_0529,13,4.7
user_0529,19,2.6
user_0529,30,3.4
user_0529,4,2.0
user_0529,42,2.3
user_0529,16,4.7
user_0529,32,2.4
user_0529,51,2.7
user_0529,23,2.8
user_0529,10,3.7
user_0529,2,4.1
user_0529,39,2.5
user_0529,8,3.1
user_0529,37,2.7
user_0529,15,3.2
user_0530,41,3.8
user_0530,17,4.3
user_0530,24,3.3
user_0530,50,3.0
user_0530,42,3.1
user_0530,11,2.8
user_0530,15,3.8
user_0530,4,4.1
user_0530,34,4.4
user_0530,16,3.2
user_0530,28,4.6
user_0530,39,3.2
user_0530,10,3.6
user_0530,44,3.2
user_0530,20,3.8
user_0531,7,3.1
user_0531,26,4.2
user_0531,1,3.7
user_0531,8,3.5
user_0531,30,2.3
user_0531,27,3.7
user_0531,39,3.3
user_0531,21,4.7
user_0531,22,2.6
user_0531,36,3.8
user_0531,0,3.9
user_0531,20,3.0
user_0531,41,2.4
user_0531,35,4.0
user_0531,37,3.2
user_0532,27,2.3
user_0532,35,2.9
user_0532,38,1.9
user_0532,22,2.9
user_0532,17,4.1
user_0532,11,4.9
user_0532,20,2.3
user_0532,10,2.3
user_0532,45,3.9
user_0532,50,3.3
user_0532,29,2.0
user_0532,6,3.5
user_0532,30,1.7
user_0532,16,2.3
user_0532,8,3.3
user_0533,1,2.5
user_0533,20,3.2
user_0533,48,2.6
user_0533,38,3.0
user_0533,32,3.5
user_0533,37,2.8
user_0533,5,2.4
user_0533,17,2.5
user_0533,30,4.5
user_0533,24,3.0
user_0533,14,4.8
user_0533,13,2.5
user_0533,23,3.5
user_0533,33,5.0
user_0533,40,5.0
user_0534,15,2.4
user_0534,16,4.3
user_0534,43,3.3
user_0534,50,3.4
user_0534,1,4.4
user_0534,31,4.2
user_0534,11,3.6
user_0534,36,2.6
user_0534,39,2.9
user_0534,38,3.1
user_0534,21,4.6
user_0534,7,3.2
user_0534,29,4.2
user_0534,40,3.2
user_0534,47,2.7
user_0535,35,3.5
user_0535,45,2.9
user_0535,32,4.2
user_0535,38,3.9
user_0535,0,2.8
user_0535,18,3.1
user_0535,40,3.9
user_0535,21,2.7
user_0535,19,3.6
user_0535,49,2.8
user_0535,29,2.3
user_0535,10,2.4
user_0535,24,4.1
user_0535,27,3.0
user_0535,51,3.8
user_0536,17,3.2
user_0536,39,3.2
user_0536,16,2.4
user_0536,0,2.0
user_0536,19,2.8
user_0536,14,4.4
user_0536,47,3.1
user_0536,25,2.6
user_0536,12,2.6
user_0536,51,4.0
user_0536,33,3.8
user_0536,24,2.7
user_0536,22,3.1
user_0536,44,3.4
user_0536,27,3.5
user_0537,33,3.9
user_0537,6,1.5
user_0537,22,2.3
user_0537,32,2.4
user_0537,14,3.5
user_0537,3,2.4
user_0537,21,1.0
user_0537,25,4.1
user_0537,46,2.6
user_0537,47,1.9
user_0537,28,1.1
user_0537,26,1.0
user_0537,36,3.1
user_0537,15,3.7
user_0537,0,2.4
user_0538,46,4.2
user_0538,7,4.4
user_0538,51,4.2
user_0538,42,4.2
user_0538,29,3.3
user_0538,34,4.8
user_0538,30,3.2
user_0538,44,2.8
user_0538,32,3.9
user_0538,43,4.3
user_0538,33,3.6
user_0538,50,4.7
user_0538,9,3.9
user_0538,39,4.7
user_0538,6,3.8
user_0539,45,2.6
user_0539,4,2.7
user_0539,11,5.0
user_0539,6,2.4
user_0539,36,4.7
user_0539,49,3.6
user_0539,35,3.5
user_0539,0,4.8
user_0539,15,3.5
user_0539,43,3.0
user_0539,31,3.7
user_0539,9,4.9
user_0539,21,5.0
user_0539,3,5.0
user_0539,25,3.8
user_0540,7,3.4
user_0540,17,4.2
user_0540,8,3.0
user_0540,6,3.2
user_0540,42,1.9
user_0540,2,3.8
user_0540,33,3.0
user_0540,9,4.9
user_0540,0,4.5
user_0540,38,3.6
user_0540,14,2.4
user_0540,3,4.5
user_0540,15,3.6
user_0540,48,2.2
user_0540,27,4.2
user_0541,4,5.0
user_0541,29,2.3
user_0541,33,4.1
user_0541,50,4.8
user_0541,35,4.0
user_0541,23,3.1
user_0541,51,3.6
user_0541,19,3.7
user_0541,7,4.2
user_0541,13,3.1
user_0541,48,4.3
user_0541,22,3.0
user_0541,6,4.1
user_0541,34,5.0
user_0541,18,4.2
user_0542,26,3.8
user_0542,27,4.2
user_0542,5,3.1
user_0542,15,4.0
user_0542,11,4.8
user_0542,24,2.7
user_0542,48,1.9
user_0542,20,1.9
user_0542,50,2.9
user_0542,9,4.4
user_0542,39,3.3
user_0542,7,4.3
user_0542,43,1.8
user_0542,23,2.7
user_0542,49,4.5
user_0543,20,2.7
user_0543,50,4.0
user_0543,40,4.7
user_0543,9,3.2
user_0543,39,3.6
user_0543,49,3.6
user_0543,46,3.7
user_0543,4,4.7
user_0543,24,3.5
user_0543,37,4.5
user_0543,18,3.6
user_0543,26,2.7
user_0543,19,2.6
user_0543,23,4.5
user_0543,16,3.6
user_0544,13,2.5
user_0544,40,3.7
user_0544,22,2.0
user_0544,51,2.3
user_0544,50,1.1
user_0544,42,2.6
user_0544,21,1.4
user_0544,49,4.0
user_0544,27,1.8
user_0544,33,4.3
user_0544,0,1.4
user_0544,4,1.0
user_0544,29,3.0
user_0544,15,3.7
user_0544,8,1.0
user_0545,3,4.8
user_0545,19,2.9
user_0545,36,3.9
user_0545,13,3.8
user_0545,0,4.5
user_0545,27,3.3
user_0545,35,3.9
user_0545,14,3.9
user_0545,24,2.7
user_0545,5,3.6
user_0545,32,2.2
user_0545,37,2.7
user_0545,15,3.6
user_0545,46,3.5
user_0545,49,3.7
user_0546,46,1.7
user_0546,29,2.4
user_0546,3,2.0
user_0546,11,1.9
user_0546,13,2.9
user_0546,50,1.0
user_0546,12,2.2
user_0546,44,2.3
user_0546,4,1.0
user_0546,10,2.7
user_0546,45,3.7
user_0546,26,1.6
user_0546,2,1.1
user_0546,48,1.1
user_0546,20,1.6
user_0547,48,3.5
user_0547,28,2.0
user_0547,23,2.0
user_0547,34,2.0
user_0547,30,2.9
user_0547,2,4.6
user_0547,8,4.8
user_0547,0,5.0
user_0547,5,3.6
user_0547,39,2.8
user_0547,15,3.3
user_0547,24,3.1
user_0547,49,4.1
user_0547,16,3.1
user_0547,42,3.2
user_0548,33,3.5
user_0548,47,3.8
user_0548,48,3.3
user_0548,30,4.2
user_0548,16,2.6
user_0548,14,3.1
user_0548,18,3.3
user_0548,8,4.4
user_0548,36,3.5
user_0548,28,4.0
user_0548,41,4.3
user_0548,4,3.0
user_0548,20,3.9
user_0548,12,2.2
user_0548,24,3.6
user_0549,39,2.3
user_0549,22,2.6
user_0549,33,4.2
user_0549,11,1.6
user_0549,34,1.6
user_0549,29,2.2
user_0549,2,1.0
user_0549,19,3.0
user_0549,13,2.9
user_0549,23,2.1
user_0549,14,3.6
user_0549,44,3.4
user_0549,40,4.3
user_0549,41,4.6
user_0549,21,1.7
user_0550,33,3.3
user_0550,41,3.1
user_0550,29,3.2
user_0550,50,3.8
user_0550,24,2.5
user_0550,10,2.8
user_0550,15,3.3
user_0550,34,1.0
user_0550,17,3.0
user_0550,5,4.0
user_0550,16,2.5
user_0550,2,2.7
user_0550,28,1.4
user_0550,14,2.2
user_0550,20,2.2
user_0551,21,1.1
user_0551,3,1.6
user_0551,45,5.0
user_0551,46,2.0
user_0551,40,3.6
user_0551,47,2.2
user_0551,27,1.8
user_0551,30,1.7
user_0551,33,4.0
user_0551,42,2.8
user_0551,39,2.2
user_0551,35,1.0
user_0551,29,1.0
user_0551,48,1.8
user_0551,10,1.5
user_0552,39,2.8
user_0552,11,3.4
user_0552,50,2.8
user_0552,0,3.3
user_0552,31,3.2
user_0552,3,3.3
user_0552,44,2.8
user_0552,19,3.0
user_0552,15,3.3
user_0552,7,4.0
user_0552,12,3.9
user_0552,13,3.9
user_0552,30,2.7
user_0552,41,2.4
user_0552,10,4.1
user_0553,45,2.7
user_0553,35,2.7
user_0553,36,3.6
user_0553,13,3.1
user_0553,16,3.7
user_0553,47,2.8
user_0553,33,3.3
user_0553,0,2.4
user_0553,31,3.8
user_0553,7,1.9
user_0553,5,2.9
user_0553,3,4.4
user_0553,32,2.7
user_0553,20,2.8
user_0553,4,1.2
user_0554,48,3.4
user_0554,41,4.5
user_0554,14,4.8
user_0554,18,3.4
user_0554,42,5.0
user_0554,32,3.8
user_0554,15,4.9
user_0554,38,2.5
user_0554,47,3.1
user_0554,22,2.9
user_0554,34,3.0
user_0554,9,2.8
user_0554,6,2.6
user_0554,46,2.4
user_0554,49,3.3
user_0555,18,3.7
user_0555,28,4.7
user_0555,4,2.8
user_0555,3,3.2
user_0555,25,4.9
user_0555,29,2.8
user_0555,14,4.3
user_0555,17,4.1
user_0555,41,4.9
user_0555,45,3.5
user_0555,19,4.0
user_0555,43,4.1
user_0555,50,5.0
user_0555,40,4.8
user_0555,24,4.5
user_0556,25,3.9
user_0556,24,2.8
user_0556,7,3.0
user_0556,16,5.0
user_0556,49,4.9
user_0556,28,3.1
user_0556,2,3.6
user_0556,3,3.9
user_0556,20,2.4
user_0556,29,4.6
user_0556,17,3.5
user_0556,9,4.7
user_0556,36,3.9
user_0556,34,3.3
user_0556,50,3.6
user_0557,49,4.3
user_0557,9,4.8
user_0557,25,4.5
user_0557,41,3.2
user_0557,35,3.3
user_0557,23,3.1
user_0557,19,2.6
user_0557,11,4.9
user_0557,20,2.6
user_0557,27,3.2
user_0557,42,2.5
user_0557,17,3.6
user_0557,28,2.2
user_0557,12,2.7
user_0557,43,2.8
user_0558,25,3.0
user_0558,22,1.8
user_0558,19,1.0
user_0558,37,1.5
user_0558,28,1.4
user_0558,26,1.6
user_0558,9,3.2
user_0558,38,1.7
user_0558,40,2.6
user_0558,13,2.7
user_0558,41,2.0
user_0558,45,3.8
user_0558,11,1.6
user_0558,29,1.7
user_0558,44,2.2
user_0559,49,5.0
user_0559,42,2.5
user_0559,6,2.0
user_0559,23,1.4
user_0559,51,2.4
user_0559,21,3.0
user_0559,20,2.2
user_0559,15,2.1
user_0559,25,3.8
user_0559,37,2.1
user_0559,2,2.8
user_0559,44,2.7
user_0559,48,2.6
user_0559,40,2.9
user_0559,47,2.7
user_0560,7,4.3
user_0560,16,3.0
user_0560,35,4.5
user_0560,40,3.5
user_0560,44,4.0
user_0560,1,3.4
user_0560,25,3.8
user_0560,14,4.3
user_0560,12,3.6
user_0560,29,2.0
user_0560,37,3.8
user_0560,4,4.0
user_0560,13,2.9
user_0560,32,3.6
user_0560,2,4.0
user_0561,44,4.2
user_0561,6,3.7
user_0561,40,4.2
user_0561,9,3.6
user_0561,12,4.0
user_0561,10,2.3
user_0561,13,3.5
user_0561,38,2.9
user_0561,34,4.6
user_0561,15,4.2
user_0561,5,3.3
user_0561,23,4.4
user_0561,20,4.2
user_0561,8,3.7
user_0561,46,4.2
user_0562,12,2.3
user_0562,15,3.1
user_0562,6,1.5
user_0562,23,1.3
user_0562,14,3.5
user_0562,18,2.4
user_0562,30,2.5
user_0562,25,4.9
user_0562,3,2.2
user_0562,44,3.5
user_0562,9,3.7
user_0562,49,3.9
user_0562,22,2.0
user_0562,0,2.3
user_0562,20,2.3
user_0563,19,3.2
user_0563,51,3.0
user_0563,45,3.8
user_0563,38,2.6
user_0563,22,3.5
user_0563,32,2.7
user_0563,17,2.3
user_0563,23,2.7
user_0563,8,2.6
user_0563,13,2.9
user_0563,34,2.5
user_0563,39,3.8
user_0563,6,3.4
user_0563,42,4.9
user_0563,44,4.1
user_0564,36,4.1
user_0564,23,2.0
user_0564,45,3.1
user_0564,2,3.7
user_0564,11,4.9
user_0564,9,3.7
